Student ID,Student Name,Date of Birth,Field of Study,Year of Admission,Expected Year of Graduation,Current Semester,Specialization,Fees,Discount on Fees
270819,Jeffrey Caldwell,2001-09-26,Chemical Engineering,2016,2023,4,Machine Learning,154361,2316
899660,Autumn Thomas,2001-12-25,Electrical Engineering,2018,2018,3,Machine Learning,198697,35790
802856,Kevin Johnston,2005-07-10,Civil Engineering,2018,2018,4,Artificial Intelligence,95278,15655
196012,Thomas Ramos,2001-09-02,Chemical Engineering,2019,2017,2,Web Development,154994,13790
818390,Lauren Turner,1999-06-09,Chemical Engineering,2019,2018,2,Network Security,54012,1615
667047,Susan Morgan,1998-04-17,Mechanical Engineering,2017,2018,1,Web Development,121597,21686
200922,Jeffrey Ramos,2005-09-21,Chemical Engineering,2022,2022,4,Machine Learning,59156,10777
664960,Jesse Shaw,2002-12-28,Chemical Engineering,2018,2017,3,Data Science,84795,15792
289098,Rebecca Gilbert,1999-09-28,Chemical Engineering,2018,2018,4,Network Security,58008,8545
651222,Mark Sandoval,2006-05-22,Chemical Engineering,2016,2022,4,Network Security,190455,33278
662833,Christine Wyatt,2003-05-17,Computer Science,2022,2022,3,Data Science,52521,3233
774027,Kevin Foley,2001-11-21,Civil Engineering,2018,2021,1,Machine Learning,114505,282
430947,Matthew Johnson,2002-10-16,Computer Science,2021,2019,1,Machine Learning,65140,9178
189110,Sherri Knight,2001-03-30,Chemical Engineering,2019,2020,1,Machine Learning,117107,16407
932259,Jennifer Todd,2001-07-08,Civil Engineering,2018,2017,4,Web Development,67873,2589
208967,Robert Alexander,2005-04-24,Computer Science,2016,2017,3,Data Science,180164,34021
587671,Michael Hahn,2005-11-07,Mechanical Engineering,2018,2019,4,Web Development,154250,15877
434489,Valerie Gray,1998-11-26,Civil Engineering,2021,2017,4,Web Development,95717,14315
557755,Shannon Lowe,2001-07-21,Civil Engineering,2017,2018,3,Web Development,180299,35244
441875,Jennifer Miranda DVM,2003-11-24,Chemical Engineering,2022,2021,3,Machine Learning,141224,1371
754964,James Lee,2005-02-27,Chemical Engineering,2016,2022,4,Machine Learning,175418,23462
632785,Michael Johnson,2001-01-18,Mechanical Engineering,2022,2020,3,Machine Learning,110527,800
577493,Arthur Reed,1999-08-28,Civil Engineering,2022,2021,1,Artificial Intelligence,150357,8375
591484,Amanda Day,2006-01-24,Mechanical Engineering,2021,2018,1,Network Security,161483,768
852020,John Brown,1999-08-24,Chemical Engineering,2021,2022,1,Machine Learning,144625,4590
275525,Kevin Jordan,1998-09-19,Chemical Engineering,2016,2017,4,Data Science,196244,23941
834967,Cynthia Jones,2005-03-31,Mechanical Engineering,2016,2023,4,Web Development,192372,3506
550268,James Harris,1999-05-02,Computer Science,2019,2018,2,Machine Learning,55939,4014
636796,Aaron Craig,1998-01-06,Electrical Engineering,2017,2023,2,Network Security,75106,13171
123148,Joseph Lopez DVM,2002-01-04,Civil Engineering,2022,2023,2,Data Science,88215,11788
163514,Daniel Dominguez,1997-06-27,Electrical Engineering,2022,2022,2,Web Development,141854,16830
364026,Larry Madden,2000-01-14,Computer Science,2021,2021,4,Web Development,109840,15557
110993,Mark Morris,1999-08-04,Civil Engineering,2022,2021,4,Machine Learning,50112,3598
351132,Margaret Sims,2001-06-19,Chemical Engineering,2020,2017,4,Data Science,199377,36017
697273,Matthew Huerta,2006-01-26,Mechanical Engineering,2021,2022,1,Artificial Intelligence,163774,24429
473439,Jennifer Silva,2006-01-02,Computer Science,2018,2021,4,Network Security,173982,2783
149648,Wanda Smith,2004-10-12,Civil Engineering,2021,2022,1,Artificial Intelligence,124558,23667
811279,Donna Edwards,1999-05-05,Civil Engineering,2018,2023,3,Artificial Intelligence,160559,16890
902803,Douglas Davis,1997-12-27,Chemical Engineering,2017,2022,1,Network Security,129672,20936
170048,Ashley Hoover,1998-09-04,Mechanical Engineering,2022,2017,1,Artificial Intelligence,68256,8176
978809,David Conway,1998-08-23,Computer Science,2016,2019,2,Network Security,157845,2176
388773,Caitlin Andrews,1997-12-13,Computer Science,2019,2022,2,Machine Learning,104381,1060
768778,Douglas Andersen,2002-03-17,Mechanical Engineering,2020,2017,2,Machine Learning,116927,20336
439230,John Thomas,1997-11-08,Computer Science,2017,2020,1,Web Development,147454,693
402695,Austin Suarez,2005-11-29,Chemical Engineering,2019,2021,1,Web Development,192724,35778
554964,Jason Jackson,2001-05-25,Computer Science,2021,2018,4,Data Science,189610,29563
117503,Maria Armstrong,1999-06-07,Civil Engineering,2020,2018,4,Network Security,115776,7734
751016,Brandon Werner,2004-09-04,Computer Science,2022,2022,1,Artificial Intelligence,164629,10269
444362,Hannah Stone,2005-11-04,Computer Science,2022,2017,2,Artificial Intelligence,116552,13046
585930,Mr. Jerry Torres,1999-02-13,Electrical Engineering,2016,2023,2,Artificial Intelligence,177451,14898
233212,Michele Garcia,1998-08-25,Chemical Engineering,2017,2019,2,Machine Learning,104813,7999
523100,Jessica Davis,2002-11-06,Computer Science,2021,2018,2,Artificial Intelligence,157079,6469
484786,Bobby Cox,2003-03-22,Electrical Engineering,2022,2020,3,Artificial Intelligence,190404,25809
214282,Ethan Williams,2002-11-10,Chemical Engineering,2017,2023,3,Web Development,198607,17103
457209,Raymond Cox,2005-08-20,Mechanical Engineering,2020,2019,2,Network Security,109676,5517
491376,Mario Hopkins,2003-12-13,Civil Engineering,2018,2020,1,Machine Learning,88416,9543
729540,Jennifer Sanders,1998-07-27,Computer Science,2019,2019,2,Artificial Intelligence,64770,10372
803947,Dana Barton,2003-06-27,Mechanical Engineering,2017,2023,2,Network Security,191190,5406
623196,Peter Cox,1999-09-01,Computer Science,2019,2017,2,Web Development,93715,15038
567597,Alicia Massey,1999-08-22,Mechanical Engineering,2022,2022,1,Artificial Intelligence,133585,3867
482949,Joshua Phillips,2000-10-18,Mechanical Engineering,2018,2020,3,Artificial Intelligence,95307,915
510659,Briana Salazar,2006-03-08,Computer Science,2016,2021,1,Web Development,120860,16452
494387,Alexandra Rodriguez DDS,1997-11-19,Computer Science,2018,2022,2,Web Development,145319,12052
132508,Katherine Patel,2002-04-10,Chemical Engineering,2019,2023,3,Network Security,105480,11087
692200,Michael Roach,2005-10-04,Electrical Engineering,2019,2019,1,Machine Learning,157847,8361
223332,John Parker,1998-01-21,Electrical Engineering,2018,2019,1,Machine Learning,189163,12075
286721,Brian Smith,2003-07-13,Electrical Engineering,2021,2020,1,Machine Learning,145228,8253
932561,Jennifer Clark,2001-12-02,Chemical Engineering,2016,2023,2,Data Science,98771,4229
454164,Yvette Martinez,2001-12-13,Chemical Engineering,2019,2018,1,Data Science,131336,15525
342889,Angela Gibson,1999-07-04,Computer Science,2019,2021,2,Web Development,146201,14414
754589,Charles Williams,1998-03-22,Computer Science,2022,2017,1,Data Science,68049,11649
151773,Dana Robertson,2003-12-13,Electrical Engineering,2022,2018,1,Artificial Intelligence,66486,10719
919518,Christopher Berry,2005-04-23,Mechanical Engineering,2019,2018,2,Web Development,187184,27963
987023,Donald Cruz,2004-01-18,Mechanical Engineering,2016,2019,1,Machine Learning,152151,78
308315,Steven Dixon,1997-07-04,Mechanical Engineering,2019,2019,2,Web Development,83335,6682
967223,Anthony Walker,2003-08-07,Chemical Engineering,2019,2023,4,Machine Learning,189001,7620
414034,Micheal Martinez,1998-09-27,Chemical Engineering,2018,2019,2,Web Development,84252,14615
473683,Matthew Yang,2004-04-04,Civil Engineering,2018,2022,2,Network Security,118859,16473
925360,Michael Miller,2003-08-20,Computer Science,2019,2021,1,Data Science,158837,10697
207477,Christine Greene,2002-02-28,Electrical Engineering,2019,2021,1,Machine Learning,158192,1471
662088,Steven Strickland,2003-10-18,Chemical Engineering,2020,2023,2,Artificial Intelligence,172411,5535
708770,James Flores,2002-12-04,Electrical Engineering,2020,2022,1,Data Science,122562,12920
675996,Ann Jones,2001-07-05,Computer Science,2021,2023,2,Network Security,128029,5394
636416,Shelia Shaw,2002-09-01,Mechanical Engineering,2019,2018,2,Artificial Intelligence,118071,16329
274171,Luis Cooper,2004-04-22,Civil Engineering,2018,2022,1,Web Development,84478,4589
959729,Brian Guerrero,2005-05-20,Electrical Engineering,2018,2020,1,Network Security,161088,342
104978,Dennis Smith,2000-06-07,Mechanical Engineering,2019,2023,3,Data Science,91662,13132
934981,Crystal Moore,1998-09-08,Computer Science,2017,2020,3,Data Science,90279,12978
313568,Sean Moore,2001-11-06,Civil Engineering,2020,2018,2,Network Security,183108,28582
845661,Jennifer Rodriguez,2001-10-17,Mechanical Engineering,2020,2019,2,Web Development,190779,23990
538715,Cynthia Fuller,2001-06-18,Chemical Engineering,2018,2020,3,Network Security,91568,16185
428067,Ashley Johnson,1998-06-26,Civil Engineering,2016,2020,1,Data Science,151457,21341
391277,Megan Serrano,2002-02-16,Mechanical Engineering,2022,2021,2,Data Science,177962,1461
721007,Kendra Jones,1999-02-20,Chemical Engineering,2021,2022,2,Data Science,64644,4474
577961,Shane Romero,2000-05-27,Civil Engineering,2022,2021,2,Web Development,130795,4272
824744,Jeffrey Jensen,2006-02-17,Electrical Engineering,2017,2022,2,Web Development,61113,11157
369650,Shaun Adams,1999-07-31,Computer Science,2021,2023,4,Network Security,193576,37763
187358,Donna Edwards,2003-04-24,Electrical Engineering,2022,2020,4,Artificial Intelligence,77653,12482
344338,Samuel Thomas,2000-01-12,Mechanical Engineering,2020,2022,1,Web Development,157403,19858
324303,Christopher Martinez,2001-12-08,Electrical Engineering,2018,2019,4,Web Development,69578,10001
222117,Robin Hawkins,2003-09-05,Computer Science,2018,2017,2,Artificial Intelligence,175547,4845
960069,Kyle Ford,2001-03-16,Electrical Engineering,2019,2017,2,Network Security,73361,5041
407720,Kim Larsen,2005-10-07,Electrical Engineering,2016,2020,2,Data Science,52367,1379
362648,William Edwards,2003-05-24,Civil Engineering,2021,2020,3,Artificial Intelligence,154057,4851
839652,Thomas Taylor,2001-01-13,Computer Science,2018,2018,2,Artificial Intelligence,134277,12689
551563,Jennifer Cochran,2004-03-20,Computer Science,2019,2017,4,Network Security,97549,9477
912434,Connie Tucker,1997-07-26,Civil Engineering,2018,2020,1,Network Security,95134,18275
831911,Arthur Perez,2002-06-12,Civil Engineering,2016,2020,4,Web Development,168486,8203
236602,Michael Swanson,2004-09-10,Electrical Engineering,2018,2022,1,Web Development,84694,3903
444524,Michelle Gaines,1999-05-29,Mechanical Engineering,2018,2023,1,Artificial Intelligence,163065,13278
468479,Carolyn Kim,1999-09-17,Chemical Engineering,2019,2023,4,Machine Learning,94781,10015
962540,Mandy Wallace,2003-10-23,Chemical Engineering,2022,2018,2,Machine Learning,129806,24413
549339,Terry Taylor,1998-08-02,Civil Engineering,2020,2017,2,Network Security,120818,1120
240059,Brandon Villarreal,1998-11-07,Chemical Engineering,2017,2019,1,Data Science,168005,16828
983813,Carlos Velasquez,2003-03-31,Electrical Engineering,2017,2018,4,Web Development,64071,7039
902319,Candace Horton,2001-10-22,Computer Science,2019,2022,4,Network Security,150972,25536
685664,Maria Shaw,2000-12-24,Electrical Engineering,2017,2018,1,Machine Learning,122837,962
751450,Rhonda Harrison,2001-11-06,Mechanical Engineering,2019,2018,3,Web Development,130338,10012
245947,Melissa Jimenez,2000-10-30,Computer Science,2018,2021,2,Network Security,176937,596
667872,Robert Hardy,1998-08-21,Electrical Engineering,2016,2022,3,Web Development,125478,14546
643267,Brenda Torres,2006-02-17,Computer Science,2022,2018,1,Network Security,174429,17833
623063,Erin Mills,2005-02-25,Civil Engineering,2019,2017,4,Machine Learning,95684,8463
709676,Ronald Smith,2004-02-11,Mechanical Engineering,2019,2018,1,Data Science,160644,18512
395641,Danielle Martinez,2000-11-12,Mechanical Engineering,2022,2022,4,Data Science,120489,4566
601878,Gerald Jarvis,2000-10-29,Computer Science,2017,2017,3,Machine Learning,90063,15754
219155,Steven Marks,1999-02-12,Computer Science,2022,2021,3,Web Development,95872,6588
252900,Scott Wall,2006-04-08,Chemical Engineering,2018,2018,2,Web Development,146894,21594
720465,Frank Madden,2000-12-21,Chemical Engineering,2021,2023,3,Data Science,123615,23642
349672,Cynthia Carpenter,2000-10-09,Electrical Engineering,2018,2021,4,Artificial Intelligence,70739,7158
743307,Sherry King,2003-06-13,Mechanical Engineering,2020,2021,1,Artificial Intelligence,116826,3680
676045,Misty Palmer,2003-10-15,Electrical Engineering,2021,2020,2,Network Security,136684,10775
952175,Katherine Sellers,2002-12-31,Civil Engineering,2022,2021,2,Network Security,134855,6352
883530,David Martinez,2000-01-15,Civil Engineering,2019,2019,2,Data Science,156044,25761
223816,Robert Stevens,2006-01-25,Electrical Engineering,2020,2022,1,Web Development,119253,17038
797570,Brenda Evans,1999-04-11,Chemical Engineering,2016,2019,1,Artificial Intelligence,51729,8455
293261,Alan Ramsey,2002-03-19,Chemical Engineering,2018,2023,2,Network Security,151154,15624
967917,Michael Warren,2001-06-28,Chemical Engineering,2019,2017,1,Artificial Intelligence,115898,20874
404376,Michael Palmer,2000-02-07,Computer Science,2022,2022,4,Machine Learning,61933,3804
917603,Susan Henry,2000-05-05,Chemical Engineering,2018,2023,4,Web Development,196507,28959
867985,Monica Daniel,2005-05-25,Chemical Engineering,2017,2018,4,Web Development,95756,18987
441419,John Jones,2004-05-07,Chemical Engineering,2016,2019,4,Machine Learning,183393,19274
185841,Dale Collier,2003-10-16,Electrical Engineering,2020,2020,2,Web Development,131074,3161
348606,Amanda King,2003-10-29,Electrical Engineering,2022,2021,3,Artificial Intelligence,160512,24451
477443,Danielle Powell,1998-02-01,Computer Science,2020,2022,4,Machine Learning,50633,4964
165508,Rebecca Cameron,2003-03-29,Mechanical Engineering,2016,2023,1,Data Science,142165,15625
360347,Wayne Reyes,2002-02-09,Chemical Engineering,2016,2018,1,Artificial Intelligence,100499,5449
241565,Matthew Barnett,1997-10-11,Electrical Engineering,2020,2020,1,Machine Learning,80779,5380
567156,Jeffrey Pena,2001-04-14,Chemical Engineering,2020,2023,4,Machine Learning,196844,27106
372816,Pedro Black,1999-04-11,Electrical Engineering,2017,2018,4,Machine Learning,183803,31198
333215,Charlotte Jones,2002-05-20,Computer Science,2021,2020,4,Artificial Intelligence,110352,18495
270923,Barbara Jackson,2001-11-12,Electrical Engineering,2020,2020,3,Data Science,188236,6173
687384,Kim Johnson,1998-08-10,Civil Engineering,2019,2018,2,Machine Learning,69860,7529
435691,Daniel Smith,2002-01-14,Electrical Engineering,2021,2017,4,Artificial Intelligence,182707,29531
377031,Jeffery Thomas,1999-04-20,Computer Science,2017,2019,4,Machine Learning,85525,1935
247391,Lindsay Meyer,1998-04-09,Chemical Engineering,2019,2019,2,Network Security,148875,14016
148437,Deanna White,1998-12-25,Computer Science,2019,2018,4,Artificial Intelligence,186131,677
887375,Alexis Sullivan,1999-03-29,Civil Engineering,2018,2021,4,Data Science,98462,15125
887858,David Hunter,1997-07-21,Civil Engineering,2019,2021,3,Machine Learning,151778,20127
149951,Jacob Collins,1998-08-06,Mechanical Engineering,2017,2018,3,Artificial Intelligence,165337,10589
514949,Lauren Wilson,2003-06-22,Civil Engineering,2022,2018,3,Web Development,99994,12411
650049,Kevin Henderson,2000-01-23,Mechanical Engineering,2021,2019,4,Network Security,76513,10739
544109,Kelli Perez,2001-03-30,Mechanical Engineering,2018,2017,1,Network Security,81018,12487
968422,Joshua Hawkins,2006-02-10,Electrical Engineering,2018,2023,2,Network Security,197158,32175
628526,Veronica Holden,2004-10-27,Mechanical Engineering,2020,2022,2,Web Development,85196,12474
675879,Amanda Santiago,1997-10-13,Chemical Engineering,2017,2022,2,Web Development,193040,22703
871869,Laurie Townsend,1998-01-16,Civil Engineering,2020,2017,4,Machine Learning,145757,15746
494927,Angela Manning,1998-12-27,Chemical Engineering,2018,2021,4,Web Development,167794,13328
684593,Michael Mckee,2002-05-08,Mechanical Engineering,2017,2020,3,Machine Learning,144185,16823
897099,Steven Rodriguez,2002-02-14,Mechanical Engineering,2022,2018,3,Machine Learning,97104,9292
986019,Karen Miller,1997-06-12,Electrical Engineering,2016,2020,2,Data Science,181574,5607
515126,Kevin Riggs,1998-02-21,Civil Engineering,2022,2020,3,Machine Learning,169233,29562
575949,Jessica Contreras,2000-12-12,Mechanical Engineering,2017,2018,2,Artificial Intelligence,50777,9773
504247,Patrick Miller,2005-04-09,Mechanical Engineering,2022,2023,1,Network Security,59108,7485
644283,Ryan Singh,1998-09-04,Mechanical Engineering,2017,2020,1,Artificial Intelligence,65151,400
946408,Trevor Lewis,1997-06-07,Civil Engineering,2017,2021,3,Network Security,183975,20913
216789,Erik Luna,2001-08-19,Computer Science,2020,2019,4,Network Security,59760,2122
921094,Samuel Kim,2006-04-18,Electrical Engineering,2018,2023,4,Data Science,130068,11744
